"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CAALFM_C210260CA",1265.23192660131,0.00409103982688193,0.0562356150158538,0.631173359314789,0.99970875222106
"CAALFM_C210270WA",1561.12369518661,-0.000645524131834321,0.0565441599654596,0.859984064801458,0.99970875222106
"CAALFM_C210280CA",3762.88348093942,-0.0149111105125699,0.0544873584437075,0.435791070265223,0.99970875222106
"CAALFM_C210290WA",6109.22869441719,-0.00724587695848814,0.0553244657471924,0.610079258808222,0.99970875222106
"CAALFM_C210300CA",115.85483107161,0.00233420169631574,0.0565310731851604,0.631880738150582,0.99970875222106
"CAALFM_C210310CA",751.777640210054,-0.0023360548833034,0.054349031557587,0.879434656289232,0.99970875222106
"CAALFM_C210320CA",115.696639233421,0.00430185856359997,0.0558744585826705,0.685323849180964,0.99970875222106
"CAALFM_C210330CA",74.2061974166114,-0.00695268613364302,0.0570645008067454,0.179610993577661,0.99970875222106
"CAALFM_C210340WA",442.64712449364,-0.00123078164414485,0.0565509568807771,0.746570189455045,0.99970875222106
"CAALFM_C210350CA",3622.71546519835,-0.00241185846928494,0.0562310076299217,0.744876967314176,0.99970875222106
"CAALFM_C210360CA",1709.75790188979,-0.00120695421905299,0.0564748544166086,0.798208373017459,0.99970875222106
"CAALFM_C210420WA",15.4696390484522,0.0047327659131395,0.0567934717094995,0.281521205550713,0.99970875222106
"CAALFM_C210430CA",481.38526599278,0.00709810169165164,0.0569018534336792,0.300808314742705,0.99970875222106
"CAALFM_C210440CA",1116.32404941697,0.00456921320861959,0.0557908967319817,0.683106731672963,0.99970875222106
"CAALFM_C210450WA",145.490033596745,0.00213145423934717,0.0563559208116808,0.742784841719892,0.99970875222106
"CAALFM_C210460CA",2513.52581541969,0.00961459464888613,0.0562395499369598,0.70534775663159,0.99970875222106
"CAALFM_C210470CA",2203.93016887453,0.000134961428810708,0.0555086234452286,0.980064334360179,0.99970875222106
"CAALFM_C210480WA",1809.22614414008,0.00130945817845739,0.0561599604643973,0.867761779817378,0.99970875222106
"CAALFM_C210490CA",9.34138482436445,-0.0029045076075139,0.056690397294182,0.35522341988469,0.99970875222106
"CAALFM_C210500WA",6.40404514343977,-0.00118105109912038,0.0566029701639186,0.69338644440208,0.99970875222106
"CAALFM_C210530CA",2093.72219720571,0.00087182431177608,0.0554997286658182,0.945155238038792,0.99970875222106
"CAALFM_C210540WA",386.322978773072,0.00140646129851608,0.0559216561801105,0.871780881086474,0.99970875222106
"CAALFM_C210550CA",11581.9414587172,-0.00109735500824252,0.0564136048542223,0.834886518888121,0.99970875222106
"CAALFM_C210560CA",2058.82082849174,-0.000923653348640875,0.0564982171205681,0.830522188512005,0.99970875222106
"CAALFM_C210570WA",1511.2200106851,0.00466992751870653,0.0517241829700625,0.819568397436349,0.99970875222106
"CAALFM_C210580WA",550.827803733651,0.0022116321573944,0.0564219797044842,0.710381436287018,0.99970875222106
"CAALFM_C210590WA",2587.63274894934,0.000922402850239713,0.0561798953257863,0.905514284878553,0.99970875222106
"CAALFM_C210600WA",382.681355749127,0.0027645999395165,0.0564915333532836,0.622349890970759,0.99970875222106
"CAALFM_C210610WA",1220.14410697267,0.00965794551533627,0.0533982892073278,0.631458764824301,0.99970875222106
"CAALFM_C210620WA",40737.5841229511,0.00213825662094467,0.0565430961890966,0.756158339912196,0.99970875222106
"CAALFM_C210630WA",559.30167618639,0.00285358779058482,0.0565016556437483,0.608963190790853,0.99970875222106
"CAALFM_C210640CA",975.953534006915,-0.00212717304071583,0.0563759852677409,0.724342229906308,0.99970875222106
"CAALFM_C210650WA",181.372023028056,9.22219476216194e-05,0.0564054744354532,0.990354024582039,0.99970875222106
"CAALFM_C210660WA",1879.48216173182,0.00375078745909157,0.0558973398657808,0.683117071495357,0.99970875222106
"CAALFM_C210670WA",6194.65643240219,0.00194276769767514,0.0559327933880316,0.835771172989745,0.99970875222106
"CAALFM_C210680WA",793.940817070321,0.00795045198463232,0.0538391863076526,0.670229430543185,0.99970875222106
"CAALFM_C210690WA",2386.46927975102,0.00447607015031104,0.0566574964937412,0.422507597491468,0.99970875222106
"CAALFM_C210700CA",892.702821014806,-0.00156498559676333,0.0543052167054244,0.918980249423525,0.99970875222106
"CAALFM_C210710WA",8779.1641808011,-0.00144737190902702,0.0564724852625336,0.765035606250204,0.99970875222106
"CAALFM_C210720CA",1983.83755007918,0.0016783777425396,0.0560558937210939,0.843650687430052,0.99970875222106
"CAALFM_C210730WA",38.9175159457593,0.00298961934741056,0.0564340959720883,0.633623720117007,0.99970875222106
"CAALFM_C210740CA",2052.27554870078,-0.000571856723726859,0.0565417925315164,0.873640914796339,0.99970875222106
"CAALFM_C210750CA",2154.3692949182,0.00511882959192474,0.0562357103265404,0.580084124640459,0.99970875222106
"CAALFM_C210760CA",1382.22544036523,0.0131937364924631,0.0550070976615492,0.485384314965574,0.99970875222106
"CAALFM_C210770WA",432.241145754663,0.00109698008688895,0.0561962625199751,0.884269141254024,0.99970875222106
"CAALFM_C210780CA",49.2609857001995,-0.000306795575559143,0.0564985693821971,0.939747706345837,0.99970875222106
"CAALFM_C210790CA",578.963544588507,0.000216504936907397,0.0556059704927555,0.985317603113267,0.99970875222106
"CAALFM_C210800WA",33.2944170202851,-0.00277054416381405,0.0566642120881664,0.416642459967366,0.99970875222106
"CAALFM_C210810WA",561.490538176492,-0.000327436554171057,0.056487149402071,0.936473366994251,0.99970875222106
"CAALFM_C210820CA",1172.23539645705,0.000161026933426364,0.0563062780449741,0.984376208904522,0.99970875222106
"CAALFM_C210830WA",647.492583208055,0.0013377097755422,0.0548487782423523,0.918195074098267,0.99970875222106
"CAALFM_C210840WA",738.314727904733,0.00914013072877999,0.0561994774957894,0.47467388819807,0.99970875222106
"CAALFM_C210850CA",1482.67695371962,0.0026522282885461,0.0554241566402296,0.808091215100317,0.99970875222106
"CAALFM_C210860CA",7582.35729535881,-0.00443538597225727,0.0511749131982971,0.835442831033504,0.99970875222106
"CAALFM_C210870WA",477.242009804168,0.00212252882848199,0.0565124537543175,0.668878189324421,0.99970875222106
"CAALFM_C300010CA",1472.7506087237,0.0021262839835655,0.0555538349703037,0.852503786510422,0.99970875222106
"CAALFM_C300030CA",1334.45846637186,0.00989507501973281,0.0567193890280233,0.387232621302365,0.99970875222106
"CAALFM_C300050CA",66.6317392683133,0.00312230925300641,0.0566483377170198,0.447144956711534,0.99970875222106
"CAALFM_C300060WA",217.867017971597,-0.00577840008099184,0.0547300471045067,0.710985742836532,0.99970875222106
"CAALFM_C300090WA",47950.6509021003,-0.00214292370587602,0.0565000135266586,0.663551790888694,0.99970875222106
"CAALFM_C300100WA",387.176329955537,-0.00220708969357443,0.0563321817907948,0.73667476407557,0.99970875222106
"CAALFM_C300110CA",1368.07619835817,0.00704693814768158,0.0560681050692226,0.5414515957213,0.99970875222106
"CAALFM_C300130CA",1133.08842336841,0.00534227523743454,0.0557748630322112,0.664808723632317,0.99970875222106
"CAALFM_C300160CA",1768.62919035323,0.000768369082860437,0.0552515076314774,0.969548364034186,0.99970875222106
"CAALFM_C300170CA",2742.58232429335,-0.00764315098681537,0.05287430237246,0.740678709110953,0.99970875222106
"CAALFM_C300180CA",296.750135876879,0.00747958859727867,0.0548895833174606,0.637684380221241,0.99970875222106
"CAALFM_C300200CA",4518.73029649893,0.00203759730119264,0.0562584813928076,0.780338711188371,0.99970875222106
"CAALFM_C300210CA",176.849047327197,3.29983847018e-05,0.0565184896698029,0.998521561633775,0.99970875222106
"CAALFM_C300220WA",97.6463302024117,0.00526785701368167,0.0569453735294027,0.108615603745728,0.99970875222106
"CAALFM_C300240CA",5722.21079917456,-0.000976573803995208,0.0550995106869965,0.938826651805274,0.99970875222106
"CAALFM_C300250CA",8245.20552058883,-0.000582210826440739,0.0564958215250442,0.887720655521738,0.99970875222106
"CAALFM_C300260CA",2230.10543149652,-0.00346819971575718,0.0559388217327624,0.720153462798692,0.99970875222106
"CAALFM_C300270CA",1386.05128323782,-0.00576102763585249,0.0546738117164674,0.711011736769212,0.99970875222106
"CAALFM_C300280CA",812.427343654794,-0.0237908006571512,0.0593079041576849,0.237775592757131,0.99970875222106
"CAALFM_C300290WA",7218.72527639751,0.0013098636730761,0.0556720714614835,0.903710140792368,0.99970875222106
"CAALFM_C300300WA",546.693690026692,0.00426956411644934,0.0553973333723407,0.733137035102404,0.99970875222106
"CAALFM_C300310CA",213.161820541811,-0.00155137626338392,0.0554749168087631,0.890743155535428,0.99970875222106
"CAALFM_C300320WA",1796.47133123094,-0.000177981258048581,0.0564858549387259,0.961894059510144,0.99970875222106
"CAALFM_C300330WA",2785.4515615854,-0.000646530333562776,0.056565394877268,0.843026120699701,0.99970875222106
"CAALFM_C300340WA",798.314081578415,-0.00126311136242914,0.0564914924786497,0.781074468533003,0.99970875222106
"CAALFM_C300350WA",961.823137445226,-0.00137928382021763,0.0562532817016878,0.839676975171353,0.99970875222106
"CAALFM_C300360WA",223.933149578615,0.00205247811908881,0.055137059822926,0.84828426932746,0.99970875222106
"CAALFM_C300370CA",1285.12271447982,-0.000193992053353245,0.0565436385161313,0.950846572330049,0.99970875222106
"CAALFM_C300380CA",473.30188728029,-0.000530819704866263,0.0545664271402478,0.970634169970692,0.99970875222106
"CAALFM_C300390WA",134.854889663047,0.00672702099421136,0.0563752372395045,0.493433009459074,0.99970875222106
"CAALFM_C300400CA",397.22548071837,0.0019209239520661,0.0565358459143315,0.673609699394821,0.99970875222106
"CAALFM_C300410CA",2.44412499599472,0.000757202957705673,0.0566213907115138,0.755549911297983,0.99970875222106
"CAALFM_C300420WA",1570.16397260853,-0.000582096319000554,0.0563933598074531,0.911684233310271,0.99970875222106
"CAALFM_C300430WA",49.44414509642,0.00434551792986432,0.0561992835647154,0.624326419113397,0.99970875222106
"CAALFM_C300440WA",96.7217389017359,0.000456139137955811,0.0558849653943754,0.949059226262897,0.99970875222106
"CAALFM_C300450CA",7124.63364370675,-0.000793844215443883,0.0564242790155182,0.877694080470506,0.99970875222106
"CAALFM_C300460WA",16483.2509827762,0.0215076738669078,0.0558304083058277,0.353486182784237,0.99970875222106
"CAALFM_C300470WA",1643.34991537846,-0.0140889768476519,0.0542896289230843,0.48647432373494,0.99970875222106
"CAALFM_C300480CA",1227.19663690362,0.00163845702745204,0.0563634721856147,0.794285063540142,0.99970875222106
"CAALFM_C300490WA",903.325968651684,0.0140614123294603,0.0565974089087592,0.38606922869075,0.99970875222106
"CAALFM_C300500CA",373.567087394152,0.0124095021094017,0.0564855797446287,0.402844105160732,0.99970875222106
"CAALFM_C300510WA",301.095898915846,0.00258678546170178,0.0552510626360973,0.83865872899662,0.99970875222106
"CAALFM_C300520WA",763.653329061431,0.0019831629518986,0.055345665896791,0.871585058939743,0.99970875222106
"CAALFM_C300530CA",752.667936795022,-0.00174510101987969,0.0553445192311269,0.889399995287933,0.99970875222106
"CAALFM_C300540CA",486.767291389948,0.00166634672033302,0.055979265991339,0.85434760296517,0.99970875222106
"CAALFM_C300550CA",3213.72553810127,0.0191033260038663,0.0557182584186394,0.388940461633041,0.99970875222106
"CAALFM_C300560CA",2247.95582551624,-0.000504093317414417,0.0565625785486966,0.875827585560515,0.99970875222106
"CAALFM_C300570CA",1924.37891423111,0.00320916128895289,0.0553768020888727,0.796176478673646,0.99970875222106
"CAALFM_C300580WA",647.901321304213,0.00413025289114005,0.0556114130567411,0.721500742783921,0.99970875222106
"CAALFM_C300600WA",31.7723594430675,0.000228451187938325,0.0564778650496308,0.963409741507158,0.99970875222106
"CAALFM_C300610WA",441.897982262218,-0.0115849499157632,0.0563874674464777,0.417109298224351,0.99970875222106
"CAALFM_C300620CA",335.328261384224,0.00364873995452394,0.0559294063590527,0.715502127751932,0.99970875222106
"CAALFM_C300630WA",1360.4971748184,0.00440823007435874,0.0561172721086626,0.640136225273199,0.99970875222106
"CAALFM_C300640WA",1757.25568526468,-0.00288879711575037,0.0526212485135739,0.850575816497246,0.99970875222106
"CAALFM_C300650WA",276.244876806809,-0.00316579847600973,0.0563178702813488,0.661600551400931,0.99970875222106
"CAALFM_C300660WA",783.334213924575,-0.0021014223215009,0.056442629302862,0.703812514503132,0.99970875222106
"CAALFM_C300670CA",912.948364718937,0.00704062791662745,0.056417259869769,0.47208085541547,0.99970875222106
"CAALFM_C300690CA",636.500745027972,0.00412569541810883,0.0551157235634732,0.763101510346903,0.99970875222106
"CAALFM_C300700WA",516.497847245835,0.000156605807144916,0.0551460109607379,0.991847983835674,0.99970875222106
"CAALFM_C300710WA",2734.98727690391,0.00506370786268824,0.0563240278605632,0.553039190590228,0.99970875222106
"CAALFM_C300720WA",20809.4841530133,0.00408956708731378,0.0552596652298471,0.762253496259982,0.99970875222106
"CAALFM_C300730WA",2129.61453187216,-0.00321031755306156,0.0556318968796835,0.772287087386757,0.99970875222106
"CAALFM_C300750WA",319.803269046456,0.0118069872505416,0.0567673034166495,0.377150421766516,0.99970875222106
"CAALFM_C300760WA",2787.59742717185,0.00338645014133276,0.0561479078013089,0.695939140615282,0.99970875222106
"CAALFM_C300770CA",4146.39288531771,-0.000619886220689336,0.0560485534066389,0.937390399240253,0.99970875222106
"CAALFM_C300780WA",766.174525204427,-0.00291831856086284,0.0556974826740709,0.784412213115426,0.99970875222106
"CAALFM_C300790WA",452.684092450236,0.00150018083388878,0.0551684036320956,0.903000289911779,0.99970875222106
"CAALFM_C300800WA",1105.71784266999,0.00832481906383403,0.0570376964199389,0.283452315184179,0.99970875222106
"CAALFM_C300810CA",2806.92444846347,-0.00158313023980787,0.0565720311711146,0.549652119045669,0.99970875222106
"CAALFM_C300820WA",1758.3311621285,0.00503832618177868,0.0556612166121859,0.671440437066555,0.99970875222106
"CAALFM_C300830CA",1587.23915218291,1.1048217996751e-05,0.0554478087104287,0.996245810268225,0.99970875222106
"CAALFM_C300840CA",713.177519109566,-0.000543969276803068,0.0565380890432331,0.879945876252553,0.99970875222106
"CAALFM_C300850CA",9814.75431538758,0.00319050104237143,0.0565608454775281,0.537707429898362,0.99970875222106
"CAALFM_C300860WA",1261.29770029379,-0.00291253249315546,0.0553487691659824,0.80490069620858,0.99970875222106
"CAALFM_C300880WA",12515.702487193,0.00228433780266448,0.0561814183706336,0.774571957548601,0.99970875222106
"CAALFM_C300890CA",848.111687245014,0.00280656092863973,0.0537092924567064,0.873970652212773,0.99970875222106
"CAALFM_C300900CA",1791.02352030227,-0.0108144796896206,0.0556393896593631,0.494336569172855,0.99970875222106
"CAALFM_C300910WA",319.675161217069,0.00478285607589759,0.056366297623248,0.558543493609677,0.99970875222106
"CAALFM_C300920WA",15.5675073882832,-0.00505185325350716,0.0567979564991699,0.293890624865119,0.99970875222106
"CAALFM_C300930WA",1604.18062913554,-0.00774303782471864,0.0567117310663783,0.344772267165323,0.99970875222106
"CAALFM_C300940WA",1323.76890464431,0.00286407643612167,0.0564002685884597,0.661089951603986,0.99970875222106
"CAALFM_C300950CA",417.621351838648,-0.000606661076528222,0.056203514193009,0.929952280849026,0.99970875222106
"CAALFM_C300960WA",420.93090700199,8.54447564451544e-05,0.0562866125181076,0.993077518546167,0.99970875222106
"CAALFM_C300980WA",2021.28996788243,0.0120256428502908,0.0565228112227046,0.403904168241174,0.99970875222106
"CAALFM_C300990CA",10.0092170506439,-0.000201910980893562,0.0564972095480219,0.960883263258625,0.99970875222106
"CAALFM_C301000WA",2644.33310230734,-0.000387792752141042,0.0565897521917724,0.88585074343272,0.99970875222106
"CAALFM_C301020WA",854.350721842311,0.00212917618193587,0.056361474859319,0.741211537053435,0.99970875222106
"CAALFM_C301030WA",1745.83708565746,0.000661713888096349,0.0532343384038167,0.95209168419847,0.99970875222106
"CAALFM_C301040CA",33.1413126490677,-0.0139852896959375,0.0585125043591332,0.118049031826213,0.99970875222106
"CAALFM_C301060WA",76.4969202993835,-0.00115594777196463,0.0565211393828616,0.783144733026469,0.99970875222106
"CAALFM_C301070CA",374.675328585322,-0.000573803016151233,0.0560625532616901,0.939716224304597,0.99970875222106
"CAALFM_C301080WA",1126.61403462107,-0.00203602033665628,0.0564177246481473,0.719864031639531,0.99970875222106
"CAALFM_C301090WA",676.993185527151,-0.000307550158544764,0.0564748811881588,0.941447229609358,0.99970875222106
"CAALFM_C301100WA",503.907036753434,0.00764745601879208,0.054232669449824,0.664727571848469,0.99970875222106
"CAALFM_C301110CA",59.5159397103485,0.00294384414789427,0.0564646202286145,0.622298357728669,0.99970875222106
"CAALFM_C301120WA",517.421934237525,0.00125932431705972,0.055653779937455,0.904499304992475,0.99970875222106
"CAALFM_C301140WA",320.015370571347,-0.000256554795840765,0.055618103819461,0.979657088589021,0.99970875222106
"CAALFM_C301150CA",741.17340292699,-0.000790551505696668,0.0564689351110133,0.863424196187016,0.99970875222106
"CAALFM_C301160WA",1219.50897224357,0.00668524397483325,0.0563052719504382,0.509417974341772,0.99970875222106
"CAALFM_C301170WA",1164.28891262445,0.00169199668812792,0.0555079692168719,0.883397714275963,0.99970875222106
"CAALFM_C301180CA",1064.76530972532,0.000104236884156515,0.0548698003891323,0.998444125569841,0.99970875222106
"CAALFM_C301190CA",797.331127682858,0.000881302372713865,0.0555196681353257,0.949182664958655,0.99970875222106
"CAALFM_C301200WA",1718.97326764643,-0.00051374661333464,0.0565984656178576,0.845897305844141,0.99970875222106
"CAALFM_C301210CA",1305.88245246521,0.00210531191604387,0.0554369321046142,0.860923034361853,0.99970875222106
"CAALFM_C301220WA",346.84676920318,-0.00116442558323936,0.0541909774635164,0.941476813078055,0.99970875222106
"CAALFM_C301230CA",9.49473082641683,-0.000902985183318443,0.0566055180548257,0.747851796908923,0.99970875222106
"CAALFM_C301250WA",1704.8279197657,0.00640425417425165,0.0564899383607171,0.471015684179503,0.99970875222106
"CAALFM_C301260CA",505.907963822823,0.00160302165969508,0.0556435102184323,0.884113302193589,0.99970875222106
"CAALFM_C301280WA",1167.71175711232,-0.00177821067648007,0.0561538411305966,0.81981160842582,0.99970875222106
"CAALFM_C301300CA",2536.56038602848,-0.000539991738031946,0.0564780146168295,0.899158659892718,0.99970875222106
"CAALFM_C301310WA",450.003397281843,-0.00149724722143943,0.0562438352984604,0.826806377459039,0.99970875222106
"CAALFM_C301320CA",232.317827680878,-8.24841470449847e-05,0.0560800276076417,0.989294967858793,0.99970875222106
"CAALFM_C301330WA",474.984471207328,0.00591290718225223,0.0559792095668221,0.595023842539999,0.99970875222106
"CAALFM_C301340WA",152.534413363617,-0.00153128543055142,0.056085654948361,0.868627440969019,0.99970875222106
"CAALFM_C301350CA",1785.47383139344,-0.000262872352397793,0.0564975254578952,0.944664810586349,0.99970875222106
"CAALFM_C301360CA",1399.67342241002,0.00990317629723654,0.0543429108624532,0.592215348331808,0.99970875222106
"CAALFM_C301370CA",69.9911980477963,-0.00477801624804545,0.055865269708902,0.657761537117407,0.99970875222106
"CAALFM_C301390CA",1318.84449292264,0.000105194651107528,0.0554316659467223,0.995092913144811,0.99970875222106
"CAALFM_C301400WA",753.688100291057,-0.000481307261930639,0.0559667550378267,0.948633502614632,0.99970875222106
"CAALFM_C301410CA",2490.56987129411,-0.00045256762979584,0.0565016579459416,0.909483349586603,0.99970875222106
"CAALFM_C301420CA",1618.97503319524,-0.0148359602646079,0.0588856510405507,0.0876864473045132,0.99970875222106
"CAALFM_C301430WA",466.155817873766,0.000500772433592777,0.0565934268956264,0.872189698268854,0.99970875222106
"CAALFM_C301440CA",126.333875032663,0.000509027336510044,0.0556639853621743,0.962846168385852,0.99970875222106
"CAALFM_C301450CA",411.106119841106,0.00158460710800284,0.056238757742946,0.82803804981322,0.99970875222106
"CAALFM_C301460CA",2020.85780904878,-0.00356819347469269,0.0566522478059679,0.427307099291042,0.99970875222106
"CAALFM_C301470WA",1988.47059480911,-0.00563647649766043,0.0562069757385371,0.561984497001283,0.99970875222106
"CAALFM_C301480CA",1065.75798574814,-9.93281384225788e-05,0.0563813427806008,0.981141616604518,0.99970875222106
"CAALFM_C301490WA",33167.7707903883,-0.00928462990704208,0.0576393844883652,0.865679130069557,0.99970875222106
"CAALFM_C301500CA",1426.58912617296,0.000224637900430575,0.0556625635372181,0.98542737959268,0.99970875222106
"CAALFM_C301510WA",1129.30412913603,0.00673911142440531,0.0539184261973767,0.708416093669925,0.99970875222106
"CAALFM_C301520CA",2340.97031884859,-0.000813212432078606,0.0565288313109233,0.833506690448744,0.99970875222106
"CAALFM_C301530CA",1789.63460997208,0.0131383488958986,0.0562692269209577,0.424510215656039,0.99970875222106
"CAALFM_C301540WA",444.654483948849,-0.00206567870966916,0.0566950206784418,0.260195638910689,0.99970875222106
"CAALFM_C301550CA",14622.2955162337,0.00716695962596518,0.0549683197773399,0.688429970610628,0.99970875222106
"CAALFM_C301560WA",2701.7962405823,-0.000402839540694041,0.0565720901696776,0.893232731118738,0.99970875222106
"CAALFM_C301570WA",361.730044501364,0.00494246678570706,0.0553062704476417,0.710699175120731,0.99970875222106
"CAALFM_C301580WA",249.590230217298,0.00446010561942848,0.0564950696964702,0.522791041206348,0.99970875222106
"CAALFM_C301590WA",813.869465639004,0.0197054936400893,0.0568706468492946,0.336053454843934,0.99970875222106
"CAALFM_C301600WA",3887.94393024059,0.00112646072133561,0.0557980909157588,0.87388481893769,0.99970875222106
"CAALFM_C301610WA",8133.74367505046,-0.00137174734098572,0.0564355493630392,0.790615159778246,0.99970875222106
"CAALFM_C301620WA",170.141623730013,-0.00189971023502794,0.0562235414382929,0.796171567772507,0.99970875222106
"CAALFM_C301630WA",8506.43113699066,0.00366244961177892,0.0553539181167071,0.696378528618563,0.99970875222106
"CAALFM_C301640CA",20.5638580875642,-0.00772366490092462,0.057062016563902,0.240738438983881,0.99970875222106
"CAALFM_C301660WA",639.191149347648,0.0199702118881884,0.055975485066439,0.366982921212391,0.99970875222106
"CAALFM_C301670WA",1500.38192223767,-0.00125300536461629,0.0547681535540113,0.928706201288684,0.99970875222106
"CAALFM_C301680CA",528.980761030061,-0.00180847019421322,0.0556697313741655,0.862267371861198,0.99970875222106
"CAALFM_C301690WA",1187.13729322136,0.00535681171962439,0.0516716494266067,0.809412830314961,0.99970875222106
"CAALFM_C301700WA",2118.71485936521,-0.000617482269800719,0.051755473739063,0.977266171647361,0.99970875222106
"CAALFM_C301710CA",863.15304986571,-0.000591704548846794,0.0565136943698747,0.881176431914203,0.99970875222106
"CAALFM_C301720CA",6603.67209852448,0.00277605324057517,0.0556617450951154,0.791724406973964,0.99970875222106
"CAALFM_C301730CA",3410.83949830116,0.00716352238787552,0.0526611768860125,0.653057529616952,0.99970875222106
"CAALFM_C301740CA",2.2119319241097,-0.00201387397033607,0.0566682408121925,0.400711447512877,0.99970875222106
"CAALFM_C301750CA",857.323309099306,0.00294438522499348,0.0562407538175771,0.706176961523194,0.99970875222106
"CAALFM_C301760WA",3883.21197805998,-0.00218810238354407,0.0553658192674234,0.847890482727452,0.99970875222106
"CAALFM_C301770CA",317.116715105605,0.00676149101006988,0.0557106781933389,0.57907828912223,0.99970875222106
"CAALFM_C301780CA",156.568927996582,-0.000866941345706499,0.0564845737259285,0.847353171997487,0.99970875222106
"CAALFM_C301790CA",333.236038891846,0.000685013552599859,0.0558732614260041,0.943480437939,0.99970875222106
"CAALFM_C301800CA",1004.46158975135,-0.00158926321204041,0.0530221049245244,0.931063111528078,0.99970875222106
"CAALFM_C301810CA",13205.6640458061,0.00187365657806462,0.0558836461178196,0.86017885274381,0.99970875222106
"CAALFM_C301820WA",924.918210897835,-0.00260440395630137,0.0564824600853314,0.633087380434578,0.99970875222106
"CAALFM_C301830CA",1607.50119835206,-0.0115610121912372,0.0564507033907195,0.413831266166442,0.99970875222106
"CAALFM_C301840CA",3.00987781692466,-0.00014571269422357,0.0566369298221044,0.933174027236581,0.99970875222106
"CAALFM_C301850WA",1794.10992563602,-0.000316346942232265,0.0565303851234007,0.928429449995362,0.99970875222106
"CAALFM_C301860CA",4294.03528542296,-0.00301721753706483,0.0558827732498865,0.759365302818925,0.99970875222106
"CAALFM_C301880WA",605.511217209982,-0.0036388663707125,0.0546762678861644,0.817675295011674,0.99970875222106
"CAALFM_C301890CA",3529.12645962353,0.00384987917898749,0.0562363492656105,0.645612152137667,0.99970875222106
"CAALFM_C301900CA",243.899891728098,0.00468636876260714,0.0564591978166628,0.529293482796539,0.99970875222106
"CAALFM_C301910CA",4304.17065816954,0.0119554570518116,0.0562393214790331,0.342484091487226,0.99970875222106
"CAALFM_C301920CA",2.08760584336367,-0.00261666032673995,0.0567091333659882,0.258986838527443,0.99970875222106
"CAALFM_C301940CA",704.693847905098,0.00279854295593122,0.0563071568074671,0.699056199365681,0.99970875222106
"CAALFM_C301950CA",903.563596512254,0.000522470403611177,0.0564891342738003,0.913613565534688,0.99970875222106
"CAALFM_C301960CA",3094.52125562086,-0.00391391740574396,0.0565398381210707,0.51388665590953,0.99970875222106
"CAALFM_C301970CA",7.25501220996302,-0.00598129334374304,0.0568922489245133,0.254217581292636,0.99970875222106
"CAALFM_C301980CA",2576.48950084442,-0.00464798427654588,0.0565532168301212,0.481011633827146,0.99970875222106
"CAALFM_C301990WA",4445.75662728042,-0.00232011229149187,0.0548338865325264,0.866770796719024,0.99970875222106
"CAALFM_C302000WA",1151.4411322425,0.00647278911311088,0.054718116904869,0.684242259828057,0.99970875222106
"CAALFM_C302010CA",43.6289996790388,-0.0169671558643414,0.0596120823919213,0.080909174184503,0.99970875222106
"CAALFM_C302020WA",2731.15698770343,-0.000545880116471634,0.056587459035562,0.848035923491251,0.99970875222106
"CAALFM_C302030WA",1779.70869922756,0.000559356819199607,0.0563548074693513,0.929808223521631,0.99970875222106
"CAALFM_C302040CA",954.35875137363,-0.000109257515962192,0.0565852035454094,0.962219879978965,0.99970875222106
"CAALFM_C302050CA",1.96048506780515,0.00206787559891093,0.0566978811837119,0.227899524240908,0.99970875222106
"CAALFM_C302060WA",39.9053549745323,0.00358910461514734,0.0562077082600769,0.667550982449165,0.99970875222106
"CAALFM_C302070CA",31.4840650197094,0.0106680390595586,0.0576469041873873,0.161179195781549,0.99970875222106
"CAALFM_C302080WA",647.756548295416,0.00371764377856807,0.056431923782801,0.587614704483003,0.99970875222106
"CAALFM_C302090CA",1093.50832990457,0.000266749415034402,0.055836459413439,0.980529746943654,0.99970875222106
"CAALFM_C302100WA",875.617440262344,-0.000269084250885574,0.0555868476643101,0.977770392844144,0.99970875222106
"CAALFM_C302110WA",66333.4395479573,-0.009778574707351,0.0577081102757774,0.673332010085568,0.99970875222106
"CAALFM_C302120WA",1130.16964816099,0.00278016801994146,0.0562777697399762,0.709512088795769,0.99970875222106
"CAALFM_C302130WA",2249.92113997234,-0.000585827958512358,0.0565964548190953,0.829270161869208,0.99970875222106
"CAALFM_C302140CA",1169.14239953901,0.00316747269453954,0.0566762746611433,0.40290644987986,0.99970875222106
"CAALFM_C302150CA",6702.03560838122,-0.00571045136516695,0.0562103020789474,0.565494022714478,0.99970875222106
"CAALFM_C302160CA",2537.5790783553,-0.00321822603918453,0.0555881444621867,0.772332387831371,0.99970875222106
"CAALFM_C302170CA",5056.57456642219,0.00118763790066252,0.0564444773528937,0.814173288559009,0.99970875222106
"CAALFM_C302180CA",2576.19794765106,-0.00100706632893791,0.0565613234741986,0.77450795256031,0.99970875222106
"CAALFM_C302190CA",2436.29669372247,-0.000626619263130576,0.0564068213094967,0.902672468180749,0.99970875222106
"CAALFM_C302200WA",6.07813526710569,-0.00489635528098429,0.0568916659359089,0.132688168413264,0.99970875222106
"CAALFM_C302210CA",1127.94622973415,-0.00015815048736888,0.0560505464279982,0.981691401945505,0.99970875222106
"CAALFM_C302220WA",1804.13769156714,0.00997829508455591,0.055951114648299,0.490504317014487,0.99970875222106
